timestamps,TP9,AF7,AF8,TP10,RIGHTAUX
1533222972.64,4.0227982874954895,25.85643914456006,-285.01447136124705,14.738850675133936,25.879
1533222972.644,14.597741181139163,27.07319840637742,29.05333094447064,12.742980727665769,37.598
1533222972.648,26.828528840651227,32.40769567314025,208.0446495270206,13.850281571887416,37.109
1533222972.652,14.286451734349631,31.11742246302845,-101.34702519730492,15.855465806493646,50.293
1533222972.656,-1.8621021328111385,33.20407326002146,-410.3784068627534,17.776385820434044,69.336
1533222972.66,7.515300049197606,32.11672751465591,-141.75976263311418,16.25992166541757,71.777
1533222972.664,30.982867565116976,32.658646198428464,83.51341094764562,19.670395194567188,-14.16
1533222972.667,46.01033586720748,35.81316693426567,229.7466437764189,25.682756150947057,-21.973
1533222972.671,35.43630658960414,33.653669130962086,6.7499913005211445,29.517390222523986,-31.738
1533222972.675,22.053793218297475,35.078183236426945,-239.0910192806217,26.488338282522815,-4.883
1533222972.679,18.60216014800636,29.397322902551,-237.77784277601256,25.60445305054259,13.672
1533222972.683,31.28103735325077,29.48257554158882,-89.60769629902637,20.780458611106848,-9.277
1533222972.687,44.76124568146129,35.053958728129146,173.15761942049554,30.857490074016752,8.789
1533222972.691,36.32096663684965,31.89652414220052,-16.143066083901136,36.78368107630121,-19.531
1533222972.695,21.970338713666216,32.21121024405503,-346.81963648135223,29.609750345776916,-49.316
1533222972.699,14.114822005078777,32.229268899447135,-173.2733560718177,24.6194961025938,19.043
1533222972.703,28.93413975291196,32.853803100468475,33.26096267111636,28.376289334317523,21.484
1533222972.707,38.316275696199874,32.46000540128891,294.43761281556016,31.85054125603824,23.926
1533222972.71,36.53355139639352,33.95352282093539,112.89779498616612,26.98896585019584,29.297
1533222972.714,29.44280669241366,38.42921879558085,-199.84503467473888,17.85336335463969,21.484
1533222972.718,16.386961445803536,39.621365008148885,-217.69824427228292,16.09472309680409,47.363
1533222972.722,26.50129248157969,40.34650924026208,-36.8414072249513,12.804426954432984,34.668
1533222972.726,52.136707042857815,47.73408271965283,222.5089930928277,23.85548186031232,26.367
1533222972.73,38.85053970239788,42.450975333016906,29.088397314586395,24.32101295070237,-3.906
1533222972.734,10.013271692959911,38.713019773420655,-242.37210080319096,13.221781823679938,32.715
1533222972.738,3.828109876660261,37.90715634027946,-135.17600056820777,11.166805167087825,57.129
1533222972.742,8.393089454049269,32.94798056505096,15.189053231138894,8.484564060217227,28.809
1533222972.746,13.479553004077152,31.30342110998122,248.1846038882829,15.10133285854245,28.32
1533222972.75,4.250419780454679,26.60367648103473,225.3126376960144,19.752003683684972,78.125
1533222972.753,-8.698539319779032,28.169166031849056,-151.32686484742246,19.052838806822106,75.195
1533222972.757,-7.030229572459966,25.365521562061947,-286.72025195487515,13.428059508503882,7.812
1533222972.761,0.4717245294701612,23.702188970148804,-45.84608193615907,16.680888704979385,3.906
1533222972.765,10.705807353634412,29.870849384375973,264.13837143932443,20.426683121982723,20.996
1533222972.769,14.573713648286487,27.67692275613056,208.1777501664714,18.283118582904724,4.395
1533222972.773,4.275146592581299,23.378325889994706,-93.28861878916352,18.30212388489281,10.254
1533222972.777,-2.965786149016989,24.91604265132862,-256.35617093246805,20.75709303889097,-0.977
1533222972.781,5.885617053650164,23.364260251456635,-132.7627703353269,21.9443769837346,16.113
1533222972.785,20.117689869113857,25.10136679124773,232.97902909606807,26.03710889073036,49.805
1533222972.789,21.348371093373892,29.934306525246942,333.5136554741271,30.14711293911466,48.34
1533222972.792,12.716664545028992,28.90512604533535,-209.73314915617604,28.071032524576516,-3.418
1533222972.796,0.9997614089537542,26.831534756195207,-391.4309436862888,23.710683698542084,-48.828
1533222972.8,8.141795508902094,33.06628808085109,22.05242725557778,24.783376493361867,28.32
1533222972.804,19.421167474348746,32.699289177797134,215.1156527143796,22.79367205929189,47.363
1533222972.808,25.461402723117946,29.714717326332817,276.60499152622015,21.357893188580643,44.434
1533222972.812,17.74938386760553,29.43017690300885,-18.02455656567024,26.82787582322949,94.238
1533222972.816,5.32992489663784,29.72420054299908,-290.9132954870156,20.98469907361537,81.055
1533222972.82,1.512923585465553,27.08436497090447,-129.38420066634652,16.000194579638585,95.703
1533222972.824,4.85119510473947,25.04382246880069,22.11015725163308,17.036079862904725,46.387
1533222972.828,11.141101413459324,25.6666103005483,192.1937365061552,12.22958842784803,35.156
1533222972.832,9.829454732608164,26.15560394260503,-73.59584884833728,9.906207561972138,0.977
1533222972.835,0.4653143785953129,24.71916746486512,-378.1041841677657,7.948780579390473,-56.152
1533222972.839,-5.261075363626716,22.325767354429345,-23.37258101802868,9.002870093901757,43.945
1533222972.843,6.678392813832349,23.184221050422767,186.123946321308,18.28857783128924,56.641
1533222972.847,20.316206744386104,24.280795161343157,273.68725977342933,23.37751710936002,27.832
1533222972.851,21.79762528328372,24.950363505164887,34.60539237213155,22.184973369791628,37.598
1533222972.855,15.269234409310371,30.75137431345514,-236.7979470333563,20.676408477732576,32.227
1533222972.859,12.571193753432478,33.03489373492205,-232.68657640139668,12.26079953067749,-0.488
1533222972.863,14.58078115372468,29.60755773803877,19.95481458614204,10.874820351106647,-7.812
1533222972.867,16.74377793099353,28.54139316079855,262.9725846343161,5.836051161151175,23.926
1533222972.871,3.495755756690225,28.320783071664348,5.559202045778053,0.5038879925760457,28.809
1533222972.875,-5.595521069047662,31.252474829921304,-341.3970104501921,-1.436191073178437,-17.09
1533222972.878,-22.788481405705863,24.702598948281235,-229.8636023409071,-19.100850660287392,-17.09
1533222972.882,-32.009366357080125,25.34507069536181,87.52718686401512,-30.026832287258703,2.441
1533222972.886,-32.47709002219128,26.879254021874804,339.5067612460595,-38.37708149349151,5.859
1533222972.89,-58.89163481315417,21.415020246970304,116.66474607937944,-66.61082557069923,7.324
1533222972.894,-93.52600513517086,21.08640783421404,-229.03200208356483,-82.57884716576466,46.387
1533222972.898,-104.81683575749555,17.427203697342527,-131.9374017127725,-96.96284716009114,41.016
1533222972.902,-103.16182077918704,14.125809609659829,96.69122463796168,-103.08896356699078,12.695
1533222972.906,-106.6657151166627,17.68087193201113,305.8895288936481,-123.95170479287223,37.598
1533222972.91,-127.63862332979711,24.06022631694522,202.48686142257125,-140.3925118878259,52.734
1533222972.914,-137.67952878729335,26.32253236370896,-66.80615918403939,-155.6707723734288,104.004
1533222972.917,-153.53374404383368,23.76501991834697,-235.9373811039276,-166.65852118697595,46.387
1533222972.921,-164.88067000825063,21.436596572709817,-47.26231523213775,-157.21027383075565,-19.043
1533222972.925,-148.19481813579492,19.136089891361294,297.70365209043814,-170.05224891905982,-14.16
1533222972.929,-169.5135246340997,16.88987001053845,304.78294873659337,-167.66908753360858,10.742
1533222972.933,-155.85962664001164,19.86746521627043,-96.77573233625758,-170.265756790145,32.227
1533222972.937,-161.50524357111473,22.491339221043447,-127.88408006342864,-171.83125786636083,64.941
1533222972.941,-165.08399344603745,21.6484184415292,162.63398344352902,-164.4444121133221,61.035
1533222972.945,-144.24499104165238,19.71163508712457,304.44447303394605,-162.61181182840798,11.23
1533222972.949,-127.23267636558778,25.852818554514275,317.3261528146082,-158.48294681754038,29.785
1533222972.953,-143.82379794139928,35.828183065931,8.933803949009027,-165.15373738166238,59.082
1533222972.957,-138.33977525968712,36.7474143132976,-148.79892828724513,-159.8156697626426,58.105
1533222972.96,-129.5165540969506,34.70766513929197,-55.71580748976269,-148.7993418692609,9.766
1533222972.964,-115.26503448986944,37.62085471266349,172.7024170084442,-124.68866999686202,28.809
1533222972.968,-96.77782168672192,37.70680070201188,235.24021211598605,-108.15229936334228,73.242
1533222972.972,-107.25875965468828,33.56238371540808,-25.5725804694438,-105.6984580108726,24.414
1533222972.976,-93.14906018733716,38.90250095696701,-113.61104832040844,-95.64929407068048,61.523
1533222972.98,-79.870675024441,39.95988536786551,-48.25895199819821,-96.71993764662392,66.406
1533222972.984,-65.70372583194943,35.50522450150713,103.9560608201249,-84.5747280153197,-6.348
1533222972.988,-45.54232722326551,38.2210338043902,300.9209530247596,-62.23741779245968,-5.371
1533222972.992,-49.42255027858248,41.38066666008957,-94.14588540931985,-52.58242347658038,-11.719
1533222972.996,-46.87584733089297,37.14392017297242,-338.496777837054,-46.76653573198272,22.949
1533222973.0,-22.2596015793376,38.18633571414236,-64.53549254921096,-28.33862645918459,17.578
1533222973.003,-2.858733088621471,37.83356456523728,127.31044067334496,-18.066620434916583,-6.348
1533222973.007,13.199044031796744,34.3144350974709,248.5989164343255,-6.594801169411939,0.0
1533222973.011,21.738358622286466,36.74125702759348,-180.9575564206755,7.688316073270298,-34.18
1533222973.015,15.076882029566418,38.19771149400063,-410.3484258042852,15.12230490307738,-4.883
1533222973.019,19.736608930267984,38.56373785507081,-92.47213438004644,24.60544507157253,35.156
1533222973.023,46.82335532968101,36.71906481064122,137.40602422808084,41.859705488563336,35.645
1533222973.027,61.8576167376633,45.75490525101554,257.21635037080125,50.179025590494525,61.035
1533222973.031,56.650384899584814,45.366234095348894,-28.69568654575029,57.58511317910413,16.602
1533222973.035,50.8102312259196,38.22677072850912,-290.0311757227105,61.58657011838568,22.949
1533222973.039,57.18014642862799,40.2191456024924,-290.80293653212743,64.99138545394999,30.762
1533222973.042,75.11132684759315,38.78395919046025,-44.87601001573595,71.93631161127317,13.184
1533222973.046,89.81440174056179,39.19664718698289,174.91746995182748,80.83249331740423,-22.461
1533222973.05,90.01269566159266,40.104485599009,-18.22047815849608,84.34848450242151,-6.836
1533222973.054,84.7386976480958,42.37964651543996,-275.18336720344934,78.13985031030201,47.852
1533222973.058,77.1308563948914,44.7989039953569,-314.96845945084783,84.90695629357387,23.438
1533222973.062,95.83388431509746,41.42407788497437,-105.1291013552086,91.09446589842092,25.391
1533222973.066,106.44052637447588,43.40634227023023,221.44989800650515,98.9721971973222,-3.906
1533222973.07,109.15618146078296,42.15841990317137,101.656442889589,100.7226010628401,1.953
1533222973.074,100.82379037901106,40.57231912226291,-380.9547978392253,98.9283505557509,25.879
1533222973.078,101.21196829206424,43.45980270736682,-260.968999635787,87.65984694733497,23.926
1533222973.082,110.2781022732477,42.31818270251443,50.16611715605374,101.14493121681342,51.27
1533222973.085,118.47015126139888,37.55490191055264,179.52827964192366,110.62507467195763,12.695
1533222973.089,115.49514447601496,43.33628916188287,103.15580715826528,100.7058619307966,1.953
1533222973.093,101.0184027045846,47.09412552042998,-193.1798524509934,104.31129920481465,71.777
1533222973.097,95.64667103108982,40.92245849372688,-306.63440092696845,97.11121192300628,43.945
1533222973.101,107.33129952468188,42.08260675858334,-108.03138272945516,104.93805361992916,18.066
1533222973.105,116.71216999687378,47.74334706433336,134.85884674316833,110.78848914927518,57.129
1533222973.109,113.5561506136246,47.81801536374952,83.74616296872149,112.9709361522937,41.016
1533222973.113,104.739710099706,50.43677241889474,-300.3691226831283,105.07639134462146,15.625
1533222973.117,103.04148929238086,53.46056952326842,-308.384451577418,101.2020072662444,35.645
1533222973.121,116.88259327942951,50.9007648889943,-6.096918033239615,99.48887604159236,-18.066
1533222973.124,117.7559819680624,47.43147553204848,222.46839609432183,98.52993939173764,-5.859
1533222973.128,111.40057489633622,43.14841393404792,197.97666026221168,97.98198348957602,61.035
1533222973.132,97.41012838147326,44.85047561677679,-149.36023417959944,90.5296374237698,54.199
1533222973.136,87.69423706168952,50.39803243655653,-328.1896502499397,93.8147029975318,28.809
1533222973.14,96.19460379021815,46.75010778954298,-160.6390713110443,94.45027450602775,29.785
1533222973.144,102.50186878458672,44.76679455868081,97.86547579079703,90.49763630405124,30.273
1533222973.148,99.70657912030994,44.31881358188577,135.29953579590676,96.89507644956512,-0.488
1533222973.152,103.06090091883313,47.46186702976905,-210.7908398012655,94.82903229869947,20.02
1533222973.156,91.79229296396056,47.80915530107512,-441.951977005641,85.2451519597826,11.23
1533222973.16,85.81234315968491,45.4734929017299,-185.81264535323444,88.1177408401347,0.488
1533222973.164,97.53880088706126,41.28442005176812,150.4443231180233,91.83275767788282,42.969
1533222973.167,96.57607918297931,38.78671612934022,222.34083256040063,79.2265120170835,75.195
1533222973.171,79.91284976904946,37.54935698070844,-236.27281868408457,77.72865129098699,27.832
1533222973.175,74.27844445769519,42.08074697076362,-452.3527083266212,81.85453398117419,19.531
1533222973.179,72.09134820092346,39.4768610595008,-133.5226559201701,83.84714282762509,94.238
1533222973.183,82.03389244862827,38.64116654730309,45.54204875103258,72.8083482115686,65.43
1533222973.187,80.27012486372097,37.96027059959559,125.24805478205022,73.18473888173888,44.434
1533222973.191,70.32596387772787,38.35729633030326,-144.9822349828347,74.72409938419189,27.344
1533222973.195,61.46223902504296,36.90844596070265,-433.2875748546384,70.77999588535171,-62.5
1533222973.199,61.01470055638408,41.00663857993445,-388.63325930143,67.62691558207628,-48.828
1533222973.203,77.64782791781022,42.21527444756726,-67.79312763753781,63.33424370260684,4.883
1533222973.207,86.32765742025246,40.02046035227203,211.09274957738864,68.01839414493695,37.109
1533222973.21,78.24979375884784,39.0501070274433,-149.3052156665392,64.50709021871778,17.09
1533222973.214,74.13889588106233,44.094500371378345,-383.2033169538895,62.54688342848696,53.223
1533222973.218,70.27385908519763,43.61220534112585,-241.85709230663085,65.34140136182658,108.887
1533222973.222,74.59391415234728,39.58078585510571,-138.59298842769724,58.66322344466508,4.883
1533222973.226,79.06002281238594,47.52311373984103,47.43632689124602,60.68642296410407,-50.781
1533222973.23,80.02539831892088,45.916421249150986,-130.51970580555135,66.8722668179168,-19.043
1533222973.234,67.87054211913878,44.30860994461965,-423.3941917920431,60.2729898979196,25.879
1533222973.238,65.78582361734368,44.72596869833095,-367.147486031938,56.59088559906246,18.066
1533222973.242,65.85046573734351,44.38450928141586,-114.76893182066463,56.258481417983454,20.508
1533222973.246,82.07340134499681,46.35799503027943,12.746044468146213,62.25008320212967,30.762
1533222973.249,77.36214545480449,49.35109593989302,-153.50666416062026,64.21196872656492,28.32
1533222973.253,65.98104707078032,50.23978452944383,-370.3473942846318,58.31471184874241,34.18
1533222973.257,58.69011016323044,47.54003011803785,-326.76821961619027,45.60591516075547,22.949
1533222973.261,76.8601935562836,43.14414075124014,-165.19051297293942,53.331922638153216,-28.32
1533222973.265,82.67559026536829,40.98219698336735,42.12752117793202,59.86294215936694,0.488
1533222973.269,62.989828964486,36.34563407067829,37.78741450441205,54.84271141228848,68.848
1533222973.273,45.19676341521532,40.41660257529991,-477.6695305934549,48.6568726915603,20.02
1533222973.277,48.38445484378227,39.19284769338499,-553.9528553175055,38.69198752134517,-26.855
1533222973.281,53.04903089914743,40.34598437821374,-45.147504435620654,37.86634361548391,-27.344
1533222973.285,61.03194807252273,42.14895334688367,174.96165553356315,37.3293732646027,1.953
1533222973.289,61.23145883778121,36.2446711585556,76.82706376702124,43.70940632741565,11.719
1533222973.292,48.30119869578164,41.123856898357865,-313.7387676624037,45.56843884589156,31.738
1533222973.296,40.73198910689708,46.996655949174,-410.8616042139938,40.75163570966237,65.43
1533222973.3,38.82960538351153,43.4538846955609,-130.57199946011835,40.95840487647974,70.801
1533222973.304,52.029474123433374,37.12644926775013,153.3598456458967,46.87022280481523,81.543
1533222973.308,55.86061858823001,39.61371871580596,155.0077782002873,47.871559012467095,85.938
1533222973.312,43.87099732560741,41.29669617751653,-318.42187765800685,41.29246036966376,80.566
1533222973.316,40.05683401375254,40.378170721250505,-544.8966252523131,37.22224929476727,13.184
1533222973.32,50.205968573029374,39.59002694110428,-179.15634272874496,41.4729049619605,-14.16
1533222973.324,53.26281243580713,39.13704885256748,34.38423310618695,42.24045497804846,-30.762
1533222973.328,49.328356344636966,42.76912185256417,162.71316770339055,43.02330700602442,-6.836
1533222973.332,35.31596938196692,39.370077273402245,-119.1977777128971,38.1355791434394,20.996
1533222973.335,23.16345303720372,38.45898522276682,-375.5253442806226,35.708173608183714,-33.691
1533222973.339,28.287467672178877,39.74594464603528,-320.2053975728845,36.70033015648045,-21.484
1533222973.343,41.217945240265415,37.29429181643742,22.695577425552383,39.44849572173188,33.203
1533222973.347,37.9290572689422,35.37102634075596,267.35906661247606,44.72815224803466,48.828
1533222973.351,24.796313698870318,39.04145763421076,-161.0598917866642,39.12930152955291,31.25
1533222973.355,12.798529925543628,36.61565385817607,-518.6755331758919,34.94090379391962,13.184
1533222973.359,14.350724343677436,31.780928153194328,-108.90909415342378,35.61098962741002,75.195
1533222973.363,30.142654654629588,33.397937707704294,191.67505930025249,39.17586983275167,106.445
1533222973.367,40.18045470977445,39.98343980258125,228.91053529492615,40.08281924190036,70.312
1533222973.371,27.290286098432645,35.080128448449244,-91.79601297043992,33.98754263744779,41.992
1533222973.374,19.08139838654836,33.071181463847736,-356.48517933020554,32.71331621511525,24.902
1533222973.378,23.16160812663681,33.88075387862753,-274.7041034826697,32.81001450525978,21.973
1533222973.382,36.83521648462931,34.270768477707165,0.0,38.58698999633739,-11.23
1533222973.386,38.749620614222295,32.15839167616356,175.7881663618672,43.22591058697949,-19.531
1533222973.39,37.03422719571656,27.731455505468347,-26.53747780491187,41.10445741631364,44.434
1533222973.394,31.199748928989784,35.26292522531842,-363.6515945797921,42.95491139547249,57.617
1533222973.398,35.73641602097692,38.83861562035885,-191.29346516888052,42.27396833965893,8.301
1533222973.402,48.86392871406549,28.45413179909129,156.8588433690646,49.07966918612686,-15.137
1533222973.406,42.930623426582216,26.020770428473337,249.25492036596756,49.48945326146172,-69.824
1533222973.41,40.11959984697496,27.10381309327685,41.58339872948552,52.891402572801226,-56.641
1533222973.414,33.13795140546706,35.33291035165877,-267.3024102090012,44.50658705915394,-17.09
1533222973.417,17.318672028188406,37.878224519746205,-259.58409654167383,24.459203285624262,-57.129
1533222973.421,24.581691534088048,40.48472945121359,9.219911533073851,22.49350584653406,-52.246
1533222973.425,33.46383962117956,40.502052471600805,300.8325657667925,25.385527976027888,68.848
1533222973.429,24.13451153944925,37.53052304977632,109.34562135647538,28.526360750491428,79.102
1533222973.433,19.686905548266918,35.973235881262475,-337.7235131733174,31.556302514182264,-1.465
1533222973.437,21.317991632109862,36.19367704377354,-343.4346567342218,29.486846435251625,23.438
1533222973.441,32.20530747722898,35.6632182099089,-42.942143579990905,33.54008966460165,6.348
1533222973.445,49.759647643263634,35.34393866317483,298.6028871111883,39.1670939407374,8.301
1533222973.449,50.41996803141062,30.21740213812388,202.46391963992812,39.97761336110148,97.168
1533222973.453,36.06790650867446,31.31553118953225,-267.9949684750862,38.57649216684565,23.926
1533222973.457,31.292463875963016,36.338710137805,-296.1086195324457,37.89885515606242,-10.254
1533222973.46,46.07469940133773,36.44707403867378,-27.03862952106041,35.40499275869196,9.766
1533222973.464,53.8943173197714,38.65614204710362,211.61548887707505,38.56097268964545,19.531
1533222973.468,49.50797858869559,39.06743141237024,209.2735844912015,42.157435308544216,83.496
1533222973.472,45.89691773998405,39.05364454278614,-319.1834575245373,43.06462759870976,33.691
1533222973.476,30.923372862459875,38.279953617635805,-400.9435351400886,39.55946556266071,8.789
1533222973.48,30.78782262108007,35.830408249797145,-39.081777162888194,35.84821916917954,51.27
1533222973.484,52.10037657034118,35.468339130842395,177.0617601956794,36.08222528265995,26.855
1533222973.488,53.487076698109846,38.49696036778402,326.3678992369675,42.31996714449216,43.457
1533222973.492,36.88871297722469,37.724375550069,-230.38014232267057,43.86148163860991,-12.207
1533222973.496,30.94765802323785,38.2781811258062,-449.9061139801445,35.8730300842448,-53.223
1533222973.499,39.40261996365772,39.4123016537244,73.25024844129253,31.57542892745668,34.18
1533222973.503,51.21794749407188,40.34041257260424,282.77243041730543,31.302940819244903,58.105
1533222973.507,49.901222295375895,39.07923717881769,249.09448759361308,34.70082079715467,45.41
1533222973.511,37.65417324555608,34.45529610659178,-31.057868272126612,29.19207847499042,53.711
1533222973.515,24.234573302274345,33.59541099997094,-253.43737848275077,27.058907292257107,64.453
1533222973.519,42.07184323537359,33.6326550399385,-94.03503176374768,31.62726359694649,34.668
